time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,effort1,effort2,effort3,effort4,effort5
1.35,0.0003230045059620865,0.023622507402200815,0.916411469542264,-0.010253919535382778,0.010226280809023207,0.7055368421064622,0.7085252604850572,-0.27261614634088716,-1.3048037898162335,-0.24470426182521265,-5.4507460970301125,-0.0027667550595467105
1.4,0.0003277560669203869,0.0247096769161663,0.9163685794916875,-0.010906217896871476,0.010871869392063903,0.7053516648669137,0.7086902607885768,0.28270047810607934,2.931146509651761,0.229844851006078,3.9416130394744897,0.002844498589915645
1.451,0.0003237292957498122,0.027325271491600325,0.9162552151939913,-0.012739691025528854,0.012710531055913089,0.7056162338779352,0.7083656352200957,-0.27254014874866783,-1.3105222001801309,-0.24428461163061854,-5.448396969404357,-0.01277197451994283
1.501,0.0003277576647690072,0.024709779156134176,0.9163685748530048,-0.010869582890908268,0.010835061462193742,0.7053522208657866,0.7086908339541241,0.2829627635358989,2.926655116668897,0.22990307888015593,3.942956524559449,0.00013052664566970407
1.5510000000000002,0.00032373081433452905,0.02732540737998969,0.91625520822847,-0.01270920212815186,0.012679923313131915,0.705616769535705,0.7083661978638133,-0.2722797396197407,-1.3112617241750613,-0.24457751261497407,-5.448828355570257,-0.007495489493614116
1.601,0.00032775748866084456,0.024709726056223465,0.9163685778871126,-0.010864870856899628,0.01083032937060976,0.7053523195841416,0.7086908802886197,0.28306768071484356,2.929648257844697,0.22948121762400575,3.941298171422858,0.009167614299876448
1.65,0.00032373102167806067,0.027325379773288895,0.9162552103477813,-0.012697193958648849,0.012667870522125965,0.7056170073879925,0.7083663919235755,-0.2723751357445181,-1.3068349904274967,-0.24485520328898502,-5.450571984812136,-0.0006567570375537457
1.7,0.0003277562987325604,0.024709639901870674,0.9163685816358255,-0.010893284084157486,0.010858876459888,0.705351884188098,0.7086904406270704,0.2828553849063553,2.9326405175140735,0.22949741434796778,3.940536951866136,0.009951932564078447
1.751,0.00032372984051267755,0.027325286655053446,0.9162552150570479,-0.01272199194633486,0.012692764846929713,0.7056165686476401,0.7083659384042889,-0.27255960467176266,-1.306902932746823,-0.244594613667104,-5.450011313138603,-0.005617882491826265
1.8,0.00032775659987971807,0.024709695376998363,0.9163685786817876,-0.010892856674935019,0.01085844540439593,0.7053518707379169,0.7086904671881654,0.28280590283813467,2.9299522873618145,0.2298149062474053,3.941903342584041,0.0029935312674922443
1.85,0.00032372984973915006,0.027325318700036252,0.9162552128781128,-0.012727598858684068,0.012698392010283518,0.7056164499218912,0.7083658550969778,-0.27246128894642396,-1.310247245486451,-0.24442082837339285,-5.448767735825477,-0.010101590511446545
1.9,0.00032775745950365857,0.024709754371860695,0.9163685761948283,-0.010871387328214405,0.01083687513367225,0.7053522027025146,0.7086907966226234,0.2829736473817235,2.9280625472143385,0.22975786584122915,3.9422860537188242,0.003378822702160278
1.95,0.0003237307435914876,0.027325384136218454,0.9162552096441846,-0.012708018052576571,0.012678735351730745,0.7056167992915141,0.7083662107304777,-0.27233529565062753,-1.309724486713293,-0.24464271982527208,-5.449366630222663,-0.005710994682850412
2.001,0.0003277571102895526,0.024709703870708793,0.9163685787899194,-0.010874733611679087,0.01084023838935339,0.7053521662018116,0.7086907301742768,0.2829875108805169,2.9303654960921577,0.22952529931785648,3.941196449395612,0.008597411038913094
2.051,0.00032373061076232217,0.027325350765110508,0.9162552117449945,-0.012706526051643486,0.012677238684576608,0.7056168400114006,0.7083662237200186,-0.2724275350853844,-1.3072638954936266,-0.2447431710086434,-5.450224692306271,-0.0029315187823897304
2.1,0.0003067827907251568,0.025346515303928667,0.9163400708608803,-0.013109713799062915,0.013137339292882843,0.7068677410441883,0.7071022149530415,0.28958345823237863,3.1527302464748885,0.24305740185415203,4.455100021878877,0.032139994384206005
2.15,0.000241265845560411,0.03141326985309079,0.9160449621068877,-0.02115129076091878,0.021298880221371237,0.710265582433653,0.703293525500304,-0.28643542870820937,-1.4731905313505322,-0.2661354817847794,-5.843781580685992,0.026089424059438926
2.2,0.00021278516802659747,0.03032981299380078,0.916096311674754,-0.023156715080349666,0.02333001870295381,0.7120958239091159,0.7013123514848468,0.2809948675706053,2.9365292381928754,0.23313688938664257,3.959433404941315,0.024968715999929003
2.25,0.00012522252939458647,0.03539237318153081,0.9158033236810522,-0.030535106185028568,0.030771415202993372,0.7153052117162297,0.6974662582435612,-0.2606647859408895,-1.3020716495262263,-0.2516519916557769,-5.412647797100156,-0.010267803852670454
2.3,9.132023138929186e-05,0.03470715666152326,0.9158368583758209,-0.032639348607233706,0.032849138280124195,0.7171315942291839,0.6953976442259912,0.2623854856951269,2.7637998356686566,0.22344622073688925,3.6504168844535556,-0.016358534069738084
2.351,-1.8853516670660564e-05,0.03967554921551761,0.9155056460442323,-0.0400134726244083,0.04023209123759953,0.7201851362309352,0.6914576417939237,-0.24982948714669106,-1.2923773540753913,-0.2516819737605758,-5.319744280794403,-0.029700606689875286
2.4,-5.724044833301992e-05,0.03898793263805912,0.9155422625656484,-0.042018363481054796,0.04215871406172453,0.7220002729925883,0.6893277201430853,0.2568401661813269,2.6994204857686555,0.22018474106921815,3.5538743986487376,-0.005647873031833228
2.45,-0.00019029685176084844,0.04397939832481469,0.9151662524423377,-0.049427977296133345,0.04952685265599481,0.7249022994318247,0.6852887144881763,-0.24325476744291308,-1.2912240112008533,-0.2574069905483256,-5.317981849859876,0.0010866425252054057
2.501,-0.0002339442808392177,0.04330816204760788,0.9152045762988245,-0.05164153971450364,0.05159639615619793,0.7266877466455659,0.6830782401414922,0.24997541481663887,2.657415747779446,0.21576606822293343,3.4490466994956392,0.023745062102609182
2.55,-0.00038849766011922384,0.04825497707437082,0.9147886447639005,-0.05900550332412789,0.05886910712228925,0.7294392800900675,0.6789485366843167,-0.2366027711993013,-1.2740353821572015,-0.26119511570588116,-5.292264872877261,0.011788407142354629
2.6,-0.0004385826604511139,0.047634342880951745,0.9148254958588833,-0.06135480786624763,0.0610101760149748,0.7311964157416351,0.6766573339445188,0.241193922795091,2.5947928848646384,0.2120223478323524,3.333082469892723,0.011420036190656901
2.653,-0.0006135881750417219,0.0525228708760916,0.9143714626100902,-0.06869482919244727,0.0682073486841506,0.7337958439059951,0.6724376829818417,-0.27842945209766157,-1.3189911206428206,-0.22860904222010703,-5.520200580894752,-0.015795112715544235
2.7,-0.0006709127939266136,0.051952770748759404,0.9144060096505493,-0.07096562073178214,0.07022170738940775,0.7355414284580576,0.6700832780388938,0.2331184801844799,2.5158758618673005,0.20819133420069136,3.2203709013920445,-0.009314896239320802
2.75,-0.0008656087975244665,0.05678809637507343,0.9139142665429201,-0.07830461614452619,0.07736619367679827,0.7379887617663611,0.6657743211276446,-0.22038869090934554,-1.27728640650826,-0.2658923907210564,-5.211761252911451,-0.017323161049631608
2.8,-0.0009308997555252249,0.056264263594928574,0.9139461313494299,-0.08059557009654586,0.07934587470734254,0.7397140285212682,0.6633488842657201,0.22532728583080086,2.448961037123887,0.20249714088560467,3.102750044916114,0.002599928147173358
2.85,-0.00114448515851178,0.061048153257854974,0.9134172912251495,-0.08790441884750029,0.08641198596906546,0.7420131813585364,0.6589554010084061,-0.2119372893654159,-1.2646300159921964,-0.2699776880721316,-5.180500938540611,0.0020698705479382795
2.9,-0.0012185132175493855,0.060569425231776455,0.9134458063825683,-0.09036350505924634,0.0884882030187632,0.7436993188149696,0.6564416181764131,0.21659543755792043,2.3920971868935936,0.19623839171423185,2.9826998802882088,0.01646271641551067
2.95,-0.0014501510803394083,0.06530177925569544,0.9128806492352044,-0.09762722757933533,0.09546255405403604,0.7458522178444669,0.6519664825319956,-0.20392851833062053,-1.2531785932239359,-0.27329299890421765,-5.147058202816801,0.003121935529382114
3.0,-0.0015336877540604449,0.06486811749117657,0.9129050146614851,-0.1001555540489297,0.0975453193487296,0.7475074619019788,0.6493738292133188,0.20746755099576575,2.324830207645512,0.1907537563266004,2.8674629487888126,0.0053979741099219325
3.05,-0.0017825477199480003,0.06954896801199723,0.9123042960502968,-0.10739538273727349,0.10444723792949732,0.7495124343969778,0.6448163435738345,-0.19536817930188022,-1.2538260411982804,-0.27581530332110304,-5.109379651917045,-0.011469421424070703
3.1,-0.0018375725223675858,0.06900305923372545,0.9123558057395862,-0.10868893447765492,0.10541267009418326,0.7505618082863835,0.6432199129750266,0.1980175196605316,2.2087612655870004,0.18249519794011348,2.664550117418507,-0.02501791038147516
3.15,-0.0020024147622529995,0.07291158214724304,0.9118429182684377,-0.11317307503216181,0.10985070606346584,0.7513102796766852,0.6408256713937607,-0.18182834480207077,-1.2248807487207358,-0.27086180956548134,-4.99325264051631,-0.03042787361460242
3.201,-0.0020465277268984458,0.0722547981134626,0.9119155645564743,-0.11385808739070169,0.11026661945424465,0.752192386908695,0.6395969212296629,0.18997624379402112,2.1876889162397717,0.17806126048558468,2.6384709005418117,-0.0019918136510810314
3.25,-0.0022235150290651467,0.07633952659122091,0.9113550476060271,-0.11843983419446821,0.11481576764793516,0.7528781046553956,0.6371529680586145,-0.17961188110326987,-1.2451430894389048,-0.27864726790571837,-5.067914481540647,0.00905571032800978
3.301,-0.0022703490855254488,0.0756256226631271,0.9114386373654267,-0.11932893592315104,0.11537952636186763,0.7537331682004326,0.6358730070560457,0.18568356085868487,2.1839101457468146,0.1740543482711132,2.5962548999123314,0.02811563691480501
3.352,-0.002451970313404996,0.07969630866254014,0.9108541984862353,-0.1238558673596719,0.1198820333217177,0.7543685945823533,0.633416171024295,-0.17412401900784857,-1.2367617019348742,-0.2813195019619741,-5.070332044692982,0.012930811079137072
3.4,-0.002505455073151544,0.07901927736002298,0.9109361417984615,-0.12481659958446802,0.12049409497746477,0.7552187339937969,0.6320970284446362,0.17724960116982658,2.1374978451653703,0.1696141765696879,2.5130244019937464,0.006704192996309644
3.45,-0.0026899207713612407,0.08304123072614847,0.9103328162685709,-0.12931391164259518,0.12496600929177733,0.7557988934669267,0.629626430045267,-0.166540760093703,-1.2439868203468762,-0.28087937277376795,-5.042507351710412,-0.017392763328594185
3.501,-0.0027503662997833255,0.08239992626628061,0.9104128545264855,-0.1301249780583689,0.1254414982828583,0.7566810199914391,0.6283038712108785,0.16973169147771472,2.076522804435932,0.16527284288248012,2.430969629235058,-0.013389268290975309
3.551,-0.0029378948314189423,0.0863876966522757,0.9097890332626164,-0.13461811469445004,0.12990706447231523,0.7572034257559587,0.6258155397716952,-0.1583048027837819,-1.249309277245203,-0.28206686360654487,-5.023946218200237,-0.016278645959388882
3.601,-0.003005306088951545,0.08577314369186609,0.909868160529393,-0.13544874731510304,0.1303862044769401,0.7580891767523243,0.6244628688912178,0.16262183405579833,2.0344248338766135,0.1590830321740455,2.3449728307207707,0.005277644093393263
3.65,-0.0031956860979963954,0.0897304993206678,0.9092236463497805,-0.13990120410126541,0.1348159620352831,0.7585606787348512,0.6219630263519199,-0.1506578205887621,-1.237364393817053,-0.28477876672994284,-5.013799027766552,0.006668760035033472
3.7,-0.0032704066729486257,0.08914216059199102,0.909301549688689,-0.1408959835460646,0.13541682315064363,0.7594226813667908,0.6205544269877128,0.15461166853825148,2.000587836784362,0.1527772017144713,2.2581785438866575,0.01795077965898173
3.751,-0.003463217351447125,0.09306804033922954,0.9086368659228039,-0.14529914010298725,0.13980343637009007,0.7598447788834494,0.6180445542742116,-0.14347275240034207,-1.2307392564663289,-0.28633320694204656,-4.999086836848576,0.003011601743807546
3.8,-0.003545630807272127,0.0925069748206843,0.9087129698870889,-0.14630717699461554,0.14040171508105603,0.7607093821379404,0.616605874355311,0.1464573797242963,1.9525426480857533,0.14786800885957518,2.1772707732612417,0.002060185820873528
3.85,-0.003740482849109751,0.09640098936740811,0.9080285327413875,-0.15069073373004002,0.14476966733538477,0.7610770866502002,0.6140811952531587,-0.1357116323807972,-1.237088970206024,-0.2869713685393904,-4.979880958620342,-0.01376631570773057
3.9,-0.0038309284617491037,0.09586697522626603,0.9081025705247382,-0.15162124193859983,0.14529216822838337,0.7619621052459671,0.6126295250913276,0.13881341572652417,1.900054797869366,0.14270199072896617,2.096236044201838,-0.005641315103677158
3.95,-0.00402745504872511,0.0997293017092008,0.9073986919212284,-0.15598683499857954,0.149643258605427,0.7622758872551665,0.61009054587858,-0.1274927627559208,-1.2376694776259356,-0.28864727734490003,-4.96445898440534,-0.008726116229684777
4.0,-0.004126269250424605,0.09922159061230858,0.9074704827087737,-0.1569660511470627,0.1501917700609051,0.7631563923696182,0.6086020142742373,0.13101025478245987,1.8586668351598945,0.1362643750937309,2.010406046503377,0.0072444483834033235
4.05,-0.004324100119144212,0.10305238077813773,0.9067474889118325,-0.16129012786189675,0.1545072629870325,0.7634212999275426,0.6060535612926381,-0.11955147593667448,-1.229185188794446,-0.2909727084094982,-4.951813656396631,0.0034797935567709715
4.1,-0.004431050615698717,0.10255459135600398,0.9068211799728382,-0.1622854521692106,0.15504798263021283,0.7642760834599064,0.6045706107211319,0.12171501004587526,1.8134625099071044,0.12915951820335891,1.9109637817802394,0.010946733405425846
4.151,-0.004625520002744418,0.10626503326941901,0.9060998268711197,-0.16634059861015188,0.15912082792228324,0.764482817268138,0.6021439939724672,-0.11115871227307395,-1.2217460542442993,-0.29165266279740365,-4.925588663066804,-0.002983625773822496
4.201,-0.004739965625985951,0.10576926085249629,0.9061758712347261,-0.1672711537688956,0.15959147226861622,0.7653441555309609,0.6006656696454016,0.1143483109169452,1.7707624847282943,0.12455872112937527,1.843144764374749,-0.0003762749164692991
4.251,-0.0049364864849412845,0.10947378853824442,0.9054327860064402,-0.1713217014432515,0.1636642817076452,0.7655007678987622,0.5982235801555438,-0.10389147976841429,-1.22977708222205,-0.2933265981859279,-4.919279579741698,-0.010756793920663199
4.3,-0.005059422953443124,0.10899462050778916,0.9055076846608179,-0.17222046855001308,0.1640962274731252,0.7663741136413486,0.5967271204511657,0.10686176503238443,1.7266484339355515,0.11912098149835515,1.7679173872391374,-0.0005748739277500192
4.351,-0.005256276516421923,0.11266941694870175,0.904747577684605,-0.1762447905882135,0.16814732632284643,0.7664849256234643,0.5942769634042595,-0.09574345697060949,-1.2275400268197956,-0.2952261661661737,-4.906465756887357,-0.0040482884527293095
4.4,-0.005388605181118666,0.11221648188636761,0.904819184144993,-0.17720584844868467,0.16861589671596092,0.7673491375680649,0.5927411473179519,0.09864222548827684,1.6867421730237808,0.1126103314641469,1.6843741667393886,0.0079226679472022
4.45,-0.005585290664184605,0.1158592223034788,0.9040428456169284,-0.18118955889290805,0.1726337142586406,0.7674176164581299,0.5902864951861787,-0.08758980252654425,-1.2212356666037039,-0.2971473813317971,-4.892292015312272,0.0011298320174546461
4.5,-0.0057272872754878966,0.1154315621488665,0.9041109775195456,-0.18220912832670946,0.17313516854174907,0.7682724932188408,0.5887116638319201,0.09014175692190207,1.6451543084370357,0.10642492690404737,1.6025291884336212,0.006890510438051223
4.551,-0.00592357001374417,0.11904421923119396,0.9033183488117078,-0.18615963976878555,0.17712602689273788,0.7682973239536497,0.586250954049552,-0.07938648715555274,-1.220347916683906,-0.2985259839869414,-4.876508107327204,-0.004479123134970564
4.6,-0.00607550189303389,0.11864086731849607,0.9033828788541183,-0.1871705424116952,0.17760839112061907,0.769158232395615,0.5846520854276585,0.08170075739588611,1.598820173096982,0.10061425108975897,1.5228249450576214,0.00043937138176630697
4.651,-0.0062710486608352255,0.12222378376857147,0.9025742066964356,-0.19109657962726811,0.18157932887104333,0.7691378708142548,0.5821838028155848,-0.07089589310105282,-1.2214007290243245,-0.29992442700876865,-4.860805122024026,-0.0075862969357132215
4.7,-0.006433234497533274,0.12184442141687216,0.9026349159202361,-0.19210931737247244,0.1820506460694193,0.77000220322361,0.5805585065048797,0.07324971007527381,1.5543931010943979,0.09435230461374289,1.441748072808835,0.0018936094081212218
4.75,-0.006627683603822914,0.1253975417114926,0.9018105282987352,-0.19600451929775872,0.1859970614880391,0.7699386636092516,0.5780845749648315,-0.06228982634937097,-1.218367058631209,-0.3018257455593698,-4.846810154708336,-0.0028131427420419186
4.8,-0.006800448655126794,0.12504192626356936,0.9018671496290662,-0.19706828429706524,0.18649419695876415,0.7707936544620984,0.5764209816322448,0.06455561662122022,1.5133986279991518,0.08769899591776209,1.3594962285230494,0.006487943745980829
4.85,-0.006993444710654431,0.12856529726314142,0.9010273604595646,-0.2009264311563987,0.19041157628231292,0.7706888275644522,0.5739431434800557,-0.05367717416149276,-1.2144594305603107,-0.3037137757866404,-4.8326278716590565,-0.0009108105221145024
4.9,-0.007177113386505179,0.1282333161192919,0.9010795755423163,-0.20202692667805938,0.19092337066492981,0.7715373237152894,0.5722443058215683,0.05566421499025864,1.4704540666254928,0.08126902657323853,1.2783641748432828,0.004690031988108245
4.95,-0.007368303010250168,0.13172700390731254,0.9002246935744636,-0.20585310620616049,0.1948157301237477,0.7713903019339752,0.5697616449392124,-0.04490459684980408,-1.213774633564313,-0.30525849231022306,-4.8171019313505425,-0.00464445474142039
5.0,-0.007563195252628227,0.13141847929809472,0.9002722298284836,-0.20695439530888646,0.1953153043191887,0.7722412806521537,0.5680362793147606,0.04672326424781659,1.4250702924840652,0.07494880810021698,1.1978997556898463,0.001287935393090578
5.05,-0.007752224842599999,0.13488256572968796,0.8994025534485021,-0.2107522504236941,0.19918561838474233,0.7720515961187671,0.5655483279972633,-0.035911396814469754,-1.2133769415427764,-0.3068991417034539,-4.801842457666794,-0.005506453256121091
5.1,-0.007959095823136104,0.1346059105465635,0.8994420797909309,-0.21186286009883631,0.1996841887274812,0.7728947194362865,0.5638032510996129,0.03820644116547811,1.3839067768728341,0.06866790243176268,1.1223229798016376,0.0028808682263736785
5.15,-0.008148167297898494,0.13808126327630038,0.8985454122495554,-0.2156244331337936,0.20354393387808667,0.7726477110901269,0.5613301037396373,-0.0270176312406889,-1.2125266010318825,-0.3090998216919161,-4.791595040214425,-0.0026178297730439226
5.201,-0.008367812363642958,0.13783881152319347,0.8985763803470924,-0.2167750254886986,0.20406334337975782,0.7734783606818091,0.559551575612142,0.028326608265238917,1.3389743762637352,0.06135559199815788,1.0348055106090825,0.00503195517653765
5.25,-0.008553220822098716,0.14127466360623392,0.897667320778115,-0.22049470372387506,0.20788963006032293,0.7731929727624701,0.5570786427550752,-0.01729779325820857,-1.2080635200186762,-0.3106710143745417,-4.7724880078945375,-0.0020768565008211226
5.3,-0.008785504801631292,0.14105836432018878,0.8976917840295049,-0.22167420795555604,0.20841816790053605,0.7740173579976153,0.5552652900503081,0.018566301512201733,1.2938627575707073,0.05434730540532229,0.9506580507645523,0.0036112953233136125
5.351,-0.008967612383229243,0.14446432099495524,0.8967683083094274,-0.22536089892321007,0.21222023679268354,0.7736916854696086,0.5527894826852044,-0.007726705193888961,-1.2070309992786576,-0.31233490683124643,-4.75660693547475,-0.0041332093800861
5.4,-0.009212561107061023,0.14427006707708667,0.8967869787265479,-0.22654988519020838,0.21274267698050045,0.7745148762478238,0.5509468299049304,0.008894003597603728,1.2487029339540712,0.04749042431839712,0.8690320979125588,0.0020086154493448305
5.45,-0.009391068486109464,0.14764701771924635,0.8958491829443747,-0.2302053060761413,0.2165222432045192,0.774148899102052,0.5484679728764065,0.001971899137309663,-1.2061218027890064,-0.3141441003968737,-4.741666855792026,-0.004163241548216234
5.5,-0.009649039862145214,0.1474749301754702,0.895861718068756,-0.23141521834554574,0.21704666242288734,0.7749671994711673,0.54659270283547,-0.0009447576481136366,1.2045947226289044,0.04037965255054843,0.7866930774458325,0.0031521734412898184
5.551,-0.009823516782640956,0.1508221888510385,0.8949101083516213,-0.2350359428901988,0.22080131626440974,0.7745623375714641,0.5441121846654869,0.011837083490284783,-1.2038066645363443,-0.3161021795312635,-4.726866572893229,-0.0024597926004510384
5.601,-0.010094865894458715,0.15067235559369901,0.8949161530067711,-0.2362783978643905,0.22133571268514635,0.7753717430967759,0.5422007755433979,-0.010993696465178004,1.161026312553659,0.0331316619321953,0.7040333977448299,0.004107621499294112
5.651,-0.010264936397133842,0.1539899188382643,0.8939510632787387,-0.2398633588623369,0.22506490291762943,0.774928722009118,0.5397192180710925,0.021854765790862984,-1.2017700200308568,-0.31800700437223384,-4.711709408393716,-0.0025093053391600506
5.7,-0.0105499895043859,0.15386210075939905,0.8939503476927567,-0.24112814993576565,0.2256018137902691,0.7757317746087593,0.5377743493189692,-0.021210581589770072,1.1165053118835644,0.025936209872234883,0.6218142052212272,0.002989937757025274
5.75,-0.010715290657327674,0.15715012628850988,0.8929720663551641,-0.24467933956052038,0.22930719821334633,0.7752504252025664,0.5352915167112337,0.03205339677680996,-1.2006947506053578,-0.3198330262108584,-4.696232685605928,-0.0036726864325764552
5.8,-0.011014371329020766,0.15704403508608417,0.892964349685236,-0.24595866001168645,0.2298409693356086,0.7760491268268824,0.5333153092977523,-0.031581138384417784,1.0716041007459154,0.018682026531990914,0.5396443017771091,0.0022617606894925757
5.851,-0.011174535287812832,0.1603026385754394,0.8919731737566634,-0.24947620179835087,0.23352289659298509,0.7755298647877535,0.5308315272526484,0.042432861203423045,-1.1992918844487832,-0.3217529510193273,-4.68098673309747,-0.0033651128362954807
5.901,-0.011487968512612072,0.16021798391706168,0.8919582177670192,-0.2507784771769309,0.23405909087920038,0.7763211253095946,0.5288213382227179,-0.04213241271422419,1.0274573531203757,0.01124553814335627,0.4571394801446971,0.003070976321950525
5.95,-0.011642625146998457,0.16344726950056482,0.8909544481091778,-0.2542604433178095,0.23771648306417795,0.7757649940699937,0.5263375101767052,0.05297884145960552,-1.1972212394768533,-0.323770814109281,-4.66593715938135,-0.0023799587511419418
6.0,-0.011970737883412755,0.16338379436426567,0.8909319962305595,-0.2555903447201021,0.23825798699610906,0.7765467748489248,0.5242917258455968,-0.052877206786483555,0.9835001268427845,0.0037305678759480543,0.3746551862926495,0.00340102052120983
6.05,-0.012119516122335257,0.16658386606616193,0.8899159345453921,-0.2590364621656841,0.24189089996400215,0.7759542873256009,0.5218082480799914,0.06370264943722503,-1.1954986080464636,-0.32574920776173855,-4.650654066438165,-0.0025991440971040447
6.1,-0.012462405355085093,0.1665361062067222,0.8898883610028938,-0.2603344831565924,0.24239327631101118,0.7767292179542129,0.5197722370952886,-0.06433716761566899,0.9364523861714602,-0.00420585192717482,0.2860988245148022,0.002315588979051597
6.15,-0.012602202730089994,0.16967273679826494,0.8888733513959733,-0.2636127304696815,0.24589717304323347,0.7761102481570261,0.5173932656396918,0.07492255056895658,-1.1923309392525283,-0.32721553726577923,-4.630541022789814,-0.004019764962226446
6.2,-0.012959382087790119,0.16963605769245763,0.8888413278062123,-0.26489104003908925,0.2463695705714115,0.776884269320193,0.5153499817466745,-0.07489604739330247,0.8941789175134218,-0.01123136854097595,0.21014763605808895,0.0015098005653690905
6.251,-0.013093748911608307,0.1727546811731799,0.8878117326887512,-0.268142572680013,0.24985966820642758,0.7762294466338147,0.512969349083237,0.08547021654159437,-1.1928955555173815,-0.3294889309675142,-4.620319705122888,-0.003134984972774646
6.3,-0.013465979031013677,0.1727345210009694,0.8877728879163641,-0.269444031168084,0.25033347306265585,0.7769950843838885,0.5108930467089513,-0.08584835560565551,0.8521544107980006,-0.018695721058392678,0.13097993478439207,0.0031449037017239334
6.35,-0.013593518788496175,0.17582488268696744,0.8867321960950006,-0.27265953268649357,0.25380050228793066,0.7763078992933086,0.50851561408514,0.09658245884303085,-1.1905879113083273,-0.3315772174392606,-4.606059122419737,-0.0016102860131539387
