time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
2.402,0.0001699769125141709,0.009460719514027886,0.9167542747944094,-0.021582059069902935,0.021207645762875996,0.724815949867714,0.6882777704567131
2.451,7.891821293770194e-05,0.015352789758387279,0.916612471371559,-0.028093530175146875,0.02767871689034611,0.7268501464463839,0.6856628229709363
2.5,2.5544188376554113e-05,0.01778569281290684,0.916529048613006,-0.03373049306332088,0.033113867991587484,0.729247733517682,0.6826151688496714
2.551,-8.95469373819175e-05,0.023574934713649687,0.9163036488266216,-0.040357584897792925,0.03967954816755653,0.731103355860659,0.6799152019536835
2.6,-0.00016333566315190627,0.0261033528763395,0.9161777253232033,-0.04604046843355151,0.045116315565100616,0.7334253790364849,0.6767067361283158
2.651,-0.0003007236150235974,0.0318111439381074,0.9158703925670638,-0.05273612313190151,0.051730585095819716,0.7351017717199007,0.6739200494843024
2.701,-0.000396377479043812,0.034403254253711456,0.915700938016747,-0.05847715844476135,0.057176454683967676,0.737342628396893,0.6705498663923217
2.75,-0.0005543106685854311,0.04004216041730908,0.9153131226684418,-0.06495814889437743,0.06358183146068945,0.7388624408728904,0.6676975985187271
2.801,-0.0006736226283971009,0.04269333120932279,0.9150984732036962,-0.07078728752024925,0.0690631045225304,0.7410173136103007,0.664163224252148
2.85,-0.0008501115871435544,0.04826092364272682,0.9146322869544493,-0.07713448596380722,0.07533757049086622,0.7423806952020148,0.6612453591058362
2.9,-0.0010259203154399613,0.05263491992731077,0.9142300859671338,-0.0827595053339814,0.08078560511041238,0.7436916032459487,0.6584431255205646
2.95,-0.0011880287470294288,0.05646623512022726,0.913828011004042,-0.08943884871279162,0.08715188569262174,0.7456369043275884,0.654546291766993
3.0,-0.0013602482218455876,0.059235961136861345,0.9135172352804114,-0.09535671848525258,0.0926210609737694,0.7476187115422853,0.6506878648443285
3.051,-0.0015679336292793956,0.06465694016397955,0.9129003570923983,-0.10175192628114314,0.09891644925470178,0.748639845274472,0.6476113523034733
3.1,-0.0017582482376816316,0.06733132224502761,0.9125615835937367,-0.10715131584283624,0.10386959113287275,0.7503068530350623,0.6440258766848272
3.15,-0.001872161389348688,0.07045017410816068,0.9121659915265993,-0.11038218300453667,0.10712893484738514,0.7507539368988947,0.6424232959851544
3.2,-0.0020115844707437134,0.0722395933043419,0.9119316578859917,-0.11255760336294063,0.10917004948301551,0.7515242868572056,0.6407994479436099
3.25,-0.0020809368863857246,0.0737339204253475,0.9117126990862667,-0.1154794423255004,0.11193169134723381,0.7523650455760242,0.6388134571748832
3.3,-0.002161018457466421,0.07351605893595137,0.9117216962751648,-0.11728370654203761,0.11334629119112748,0.7535399420873204,0.6368474747787062
3.35,-0.0022967852799521374,0.07695603650268978,0.9112466012150386,-0.12087978188104925,0.11696792674262473,0.7538769018442523,0.6351190434175576
3.4,-0.0023936796553379195,0.07698742002136642,0.9112219964687369,-0.12279308149873724,0.11849289419106941,0.7550403915318522,0.6330839599276671
3.45,-0.002528416016744556,0.08032914142477894,0.9107384884973413,-0.12640869731368012,0.1221197765352783,0.7553206902701156,0.6313463837485006
3.5,-0.002721967855341893,0.08264385632105317,0.9103936358238502,-0.12903576642156137,0.12459158729963293,0.7560267454922118,0.6294841280434422
3.551,-0.0027704259195075647,0.08371102203845922,0.9102066318986695,-0.1316775152175748,0.127040888035266,0.7567560841045273,0.6275682225257406
3.6,-0.0028835478973555035,0.08376960601399247,0.9101753072041424,-0.13368075113522015,0.12860459411774047,0.7578958251815459,0.6254472266467559
3.65,-0.003021710191646621,0.08707570189420578,0.9096549045553898,-0.13694438052960492,0.13194404470183269,0.7581408582528926,0.6237462983911422
3.701,-0.003143990239643831,0.08716059951302679,0.9096179454395658,-0.13895851557986563,0.13350112148160412,0.7592744384059492,0.6215869277054694
3.75,-0.003282707927856508,0.09043393509464719,0.9090817407153513,-0.1424061621031063,0.13699181228405666,0.7594381966251919,0.6198446207469015
3.801,-0.0034145759024347935,0.09054669854256925,0.9090385644377098,-0.1444154260707431,0.13852884752599934,0.7605678830291711,0.6176491224153479
3.85,-0.0035535240683567696,0.09378903472225947,0.9084865440431082,-0.14783112141600357,0.14199351207695637,0.7606888644735706,0.6159027955244627
3.9,-0.003695252352227987,0.09392774274411193,0.9084371024531086,-0.14988036919496486,0.1435465725412857,0.7618057214089314,0.6136630176817307
3.95,-0.003834084362756119,0.09713988069172796,0.9078695582797796,-0.15310356075126347,0.1468564916476915,0.7619168402038617,0.611943787581816
4.0,-0.0039860063330799085,0.09730410392199802,0.9078135541571226,-0.15519919505858146,0.14843084966095307,0.7630191069205754,0.6096583758107684
4.052,-0.004124343256780035,0.10048537742657405,0.9072310244613886,-0.15841440823425856,0.15173535827106852,0.7630854715412417,0.6079324135434968
4.1,-0.004286955198890243,0.10067315127576672,0.9071689148244713,-0.1604874065216079,0.15327379308397665,0.7641793861755837,0.6056243080044984
4.151,-0.004422257299444475,0.10377883278802098,0.9065822642144472,-0.16365584896476548,0.1565270512083919,0.7641683019823594,0.6039560013651866
4.2,-0.0045913570594317225,0.10391036829156358,0.9065310600843807,-0.16554351215961,0.15787923680045632,0.7652437967735153,0.6017237104093717
4.25,-0.004726209957168438,0.10699489118992131,0.9059293089380814,-0.16865440569696327,0.16108959499843742,0.7652032773080562,0.6000581456986093
4.3,-0.0049065736437843305,0.10716021310459198,0.9058696775264807,-0.1705851312473915,0.16246287908730161,0.7662655590216106,0.597782250466902
4.35,-0.005039585195435757,0.11020849487595184,0.9052560218963445,-0.1735629516304188,0.1655689895108255,0.7662117243943757,0.5961395851093082
4.4,-0.005231265659033483,0.11040220917649277,0.9051885699734462,-0.17553046276284756,0.166957361293729,0.7672614863625989,0.5938216126891571
4.45,-0.005362448849921547,0.11342029447022056,0.9045622481419588,-0.17851633622022325,0.17007098030778478,0.7671638517623741,0.592171768922477
4.5,-0.0056767981435784575,0.11551686684370312,0.9041144790994421,-0.18114288371133141,0.1723632922077818,0.7677537509066414,0.5899426490336334
4.55,-0.005694569023740836,0.11662664490480108,0.9038486258080155,-0.18352148717082906,0.1745993084065334,0.7680567490980582,0.5881528503845666
4.6,-0.005909231708532716,0.11686616953898768,0.9037666946973693,-0.18551452068358998,0.17597710696060206,0.7690903937025989,0.585761373560681
4.652,-0.0060359014923437255,0.11982739460688056,0.9031151771520182,-0.18847440753164615,0.17907392188709872,0.7689147077241998,0.5841062407225046
4.7,-0.006262565607476121,0.12008996205264602,0.9030255051503825,-0.19049968997602268,0.18046112836369305,0.7699349646673809,0.5816732755176057
4.751,-0.0063864276192118095,0.12302250626840372,0.902361960798582,-0.19338043764981788,0.18349955182678554,0.7697372574053387,0.5800314434371996
4.8,-0.006625411496096099,0.12330790213259094,0.9022642648012551,-0.1954317678316639,0.1848913415625375,0.7707451504627926,0.577558247257784
4.85,-0.0067461171168526745,0.12621168803551006,0.9015890444823894,-0.1983172322139464,0.18793488529503136,0.7705050762448167,0.575910307059278
4.9,-0.006997734149970972,0.12651963325611776,0.9014830682315988,-0.20038222659113153,0.18932158095627613,0.7715031878165166,0.573399628042737
4.95,-0.00711494240629904,0.12939492334691258,0.9007963939069551,-0.2032705576628834,0.1923687748417156,0.7712210508276673,0.571745944990943
5.0,-0.007379507271802383,0.12972512177084913,0.9006818914678169,-0.20535506366265646,0.19375439966783933,0.7722073841927098,0.5691961755280105
5.05,-0.00749287151028739,0.1325721634611901,0.8999840231467169,-0.20818232560257163,0.19675806272242424,0.7719003239815252,0.5675528820274285
5.1,-0.007770827894060576,0.13292621733081206,0.8998599346351218,-0.21029081278066789,0.19814716163114743,0.7728707671478571,0.5649657101858917
5.15,-0.00788133576023345,0.13576791564937957,0.8991440891543961,-0.2130633044319822,0.20112264563479465,0.7725266702544755,0.5633438146131701
5.202,-0.008175434894953206,0.13618150389319458,0.8989996872944142,-0.21519463525865762,0.2025283676584222,0.773469719196538,0.5607299909364016
5.25,-0.008281074946610088,0.13899072727047712,0.8982738353084166,-0.21795778809590816,0.2054980602400468,0.773087969330876,0.5591063776436294
5.3,-0.008589044682730453,0.13942239192456318,0.8981205839060917,-0.22010304981033715,0.20689782162780346,0.7740194776546315,0.5564546586031153
5.35,-0.008689914746791146,0.14220596244848305,0.8973833484346058,-0.2228494755473163,0.20985834807453663,0.7736020734437025,0.5548309805294912
5.401,-0.009012205094586542,0.1426571761947512,0.8972205850800888,-0.2250141888272416,0.21125630760514028,0.7745200495668518,0.5521395477073001
5.45,-0.00910775364797528,0.14541277494930305,0.8964728732967306,-0.22770922426109552,0.2141824045406713,0.7740773612757266,0.5505257900698158
5.5,-0.009444854842271982,0.1458853910771569,0.896299798832171,-0.22989813813241994,0.21558234626137474,0.7749799940889075,0.5477929415624527
5.55,-0.009534663950646498,0.14861240653210653,0.8955421193361898,-0.2325538304793423,0.21848276701513317,0.7745091739730319,0.5461863563642066
5.601,-0.00988689309953015,0.1491060803969528,0.8953584909698363,-0.2347626519377348,0.2198813770504666,0.7753972260742695,0.5434131200825776
5.65,-0.009970616219470027,0.1518047964446142,0.8945910961921314,-0.23740264223581392,0.22277305773079628,0.7748915871005979,0.5418073259466335
5.7,-0.010338279078639516,0.15231905108226626,0.8943967155305702,-0.23962870687570972,0.22416808964682597,0.7757653534802358,0.5389943105125073
5.751,-0.010415562709645929,0.1549897248692605,0.8936198524008003,-0.2422404335421341,0.22704243156167112,0.7752289890102524,0.5373930788780449
5.8,-0.010798980006429846,0.15552425727067026,0.893414476601616,-0.24448686853304952,0.22843578696894723,0.7760870251980952,0.5345392330465113
5.85,-0.010869460636731703,0.15816702282363826,0.8926284455706796,-0.24705356309302798,0.23128145320253357,0.7755256704989361,0.5329478030396034
5.901,-0.011268955202829533,0.158721557828567,0.8924118223233046,-0.2493215225778611,0.23267370267317597,0.7763671335895447,0.5300526392215832
5.951,-0.011332266257169921,0.16133649191591634,0.8916169446163876,-0.25185452072767484,0.23549879300084256,0.7757777690664909,0.5284680424646295
6.001,-0.011748159642712228,0.16191074278180934,0.8913888277445908,-0.25414104078433036,0.23688763328612156,0.7766031097484233,0.5255322925513097
6.05,-0.011803936793032137,0.1644979763008628,0.8905853908791296,-0.25665154845702964,0.23970000020174706,0.7759824863511271,0.5239514037143279
6.1,-0.012236647204122764,0.16509112607284737,0.8903460857694521,-0.25893230899088304,0.24106761409338603,0.7767931645384819,0.5209921729952026
6.15,-0.012283175038818008,0.1676331061582259,0.8895413494160042,-0.26132999668809237,0.24379753017248645,0.7761475624945502,0.5194847046319698
6.2,-0.012851473303949847,0.16939923060088266,0.8889488281053336,-0.2637102536276706,0.24554310432382884,0.7766202553900321,0.5167460352712626
6.25,-0.012769110413603312,0.1707339126345118,0.8884877288152073,-0.26587382329726833,0.24777964476473965,0.7762824385410618,0.5150746871457529
6.301,-0.013233556924911872,0.1713374965489759,0.8882350464505939,-0.268087814966892,0.2490587376129863,0.7770661426150108,0.5121199846582153
6.35,-0.013263712018864657,0.17382704482483627,0.8874146989664028,-0.27040573402786344,0.2517421556083236,0.7763761131342709,0.5106336818591668
6.4,-0.013745759483969408,0.17445098496699452,0.8871493318085617,-0.2726381899792868,0.253018851535894,0.7771435686625918,0.5076393915159132
6.45,-0.013767049771833665,0.17691338325743083,0.8863219527805081,-0.2749360181416811,0.2556920949925578,0.7764248535041512,0.5061582611671682
6.5,-0.014266785993373037,0.17755511401657215,0.8860443988876703,-0.27718462515958814,0.25696382105971255,0.7771764100007291,0.50312533824079
6.55,-0.014278929721295698,0.17999127251953775,0.8852100078923948,-0.27944988768052886,0.2596192075741264,0.7764337273189926,0.5016535601542752
6.6,-0.01479667262077235,0.18065054136074266,0.8849200346564609,-0.28171716271649866,0.2608873502125617,0.7771680441243751,0.49858104849856416
6.652,-0.014799289582071003,0.18306041338405515,0.8840789772858133,-0.2839408245019475,0.2635192683265307,0.7764051412927847,0.49712197695931304
6.701,-0.015335374404434575,0.1837371244214701,0.8837762968643708,-0.2862269566902698,0.26478377617876736,0.7771216988860472,0.4940096621087516
6.75,-0.015328092681360697,0.18612075442373163,0.8829288889615864,-0.28841968751934055,0.26739931523168226,0.776335183183475,0.49256002011567485
6.8,-0.01588283482128585,0.18681461630550866,0.8826132809556202,-0.2907223682352494,0.268658436487373,0.7770343674813488,0.48940856231241864
6.85,-0.01586529332222233,0.18917217451871404,0.8817597807867991,-0.2928895832557326,0.27126126271271767,0.7762225874007063,0.4879667142139292
6.901,-0.01643900559628363,0.18988286633487775,0.8814310386667317,-0.2952086268613098,0.272514576171041,0.7769040105113654,0.4847760625818214
6.95,-0.01641084365908637,0.19221453982569983,0.8805717004453272,-0.2973412491393885,0.2750992282854284,0.7760707606131905,0.48334539480402045
7.0,-0.01700384087778314,0.19294175464247265,0.8802296130552286,-0.2996780667669263,0.2763473491615677,0.7767334405117833,0.48011494592538945
7.05,-0.01696469331095264,0.19524769262647873,0.8793647153751506,-0.3017727459192363,0.2789120257737773,0.7758804896974155,0.47869693690897036
7.1,-0.017688266157602467,0.19682116999860919,0.8787195567016344,-0.3041176792275354,0.28040276464444935,0.776279736389733,0.47568529263757336
7.151,-0.01752455335743365,0.19824508435807656,0.8781458664246887,-0.30617124538777557,0.28268723184831357,0.7756644437897715,0.47401663271233496
7.2,-0.018151951749392783,0.19895482822585742,0.8777915592468979,-0.30850713025956794,0.28388998819350497,0.7763123476241821,0.47071112596658304
7.25,-0.01808824709366636,0.20118914883496283,0.8769220796960874,-0.3105260113484724,0.28641202771946783,0.7754280115459972,0.4693113524766397
7.302,-0.018736277532069193,0.2019213304051297,0.8765515487495344,-0.31288175228348747,0.28761285282287946,0.7760549059370696,0.4659642035072062
7.35,-0.018660108034733378,0.2041255999400277,0.8756794915314734,-0.3148631144443734,0.29011406421472913,0.7751526650282642,0.46457872831930297
7.4,-0.01932863543988038,0.20487611702749392,0.8752939215795391,-0.3172371370712093,0.2913103268789214,0.7757587932912766,0.4611910525452783
7.45,-0.019240191613911717,0.2070550195494497,0.8744178440375809,-0.3191830441096391,0.29379392735114884,0.7748381743563466,0.4598185687470828
7.501,-0.01992907617701909,0.20781992046526987,0.8740184357123136,-0.32157274591188423,0.2949824150922486,0.7754242521940818,0.45639190722698514
7.55,-0.019828134201331876,0.20997466288086805,0.8731381900556049,-0.32348763143784537,0.2974516943535097,0.7744838404820151,0.4550307930955744
7.6,-0.020537703668382645,0.21075384139752545,0.8727246762646361,-0.3258923506167761,0.2986318120749078,0.7750496894422242,0.45156527271463287
7.65,-0.020423862965940242,0.21288424590364027,0.8718406478689104,-0.32777579278857816,0.3010866321422234,0.7740900742446248,0.4502159776851817
7.7,-0.021154462310789365,0.2136777125552935,0.8714127116865561,-0.3301958090342681,0.30225838826059714,0.7746351202338689,0.44671134407195345
7.75,-0.0210273524418067,0.21578385498344535,0.8705251910393458,-0.33204461521481743,0.3046971118070739,0.7736580854663563,0.4453753589454671
7.801,-0.02177928575067898,0.21659129205260014,0.8700826458957065,-0.3344801205867145,0.3058603434401718,0.7741818030404681,0.44183145551665637
7.85,-0.021638550875462848,0.21867336917553393,0.8691918776470205,-0.33629463609605975,0.3082834488352865,0.7731876569231014,0.4405088876390626
7.901,-0.022412119675201743,0.2194944372473583,0.8687345475248427,-0.3387451243116884,0.30943757935392735,0.7736898194330571,0.4369258387235574
7.95,-0.022257400727823406,0.22155263178094786,0.8678407787305712,-0.34052756290540326,0.3118465923022739,0.7726780362058109,0.43561603980604
8.0,-0.02305291024103048,0.22238701664829735,0.8673684793692215,-0.3429925444707889,0.31299105901261226,0.7731584101392798,0.4319939632061065
8.05,-0.022883846876187334,0.22442150963595242,0.8664719554779412,-0.3447422200553581,0.3153858486234737,0.7721297129535024,0.4306974281020223
8.102,-0.023701596452628596,0.22526895364723878,0.8659848390880273,-0.3472133157532679,0.31651506106013405,0.7725895217265543,0.4270439794729056
8.152,-0.023517904527318403,0.2272804363040197,0.8650873391231942,-0.34890064226486744,0.3188762636446771,0.7715473956339458,0.4257944182368403
8.2,-0.024441571231044637,0.22857006675473235,0.8644163124838399,-0.3511433184101023,0.31997722452288246,0.7718687344476187,0.4225300018990438
8.251,-0.024159546289641592,0.23012948269314404,0.8636870803721299,-0.3530027226291857,0.3223182376875178,0.7709316451299763,0.4209090519430337
8.3,-0.025022769425678243,0.23100256191497257,0.8631712158750118,-0.35546621653775645,0.3234033515455488,0.7713503150720102,0.4172202446523295
8.35,-0.024808622247063972,0.2329677781863869,0.8622694034116504,-0.3570837107553297,0.32573548173633193,0.770279876086623,0.41600063935910053
8.4,-0.025694993442245774,0.23385287314714706,0.8617379455797712,-0.3595615072666914,0.3268103029813295,0.7706758931455923,0.4122732298871706
8.45,-0.025465074735557855,0.23579520349555144,0.8608343715655882,-0.3611465553340714,0.3291295923444793,0.7695907323765846,0.4110680985597933
8.5,-0.026374906630615414,0.236692034083749,0.8602871283881424,-0.36363792139365175,0.3301934563707641,0.7699639981645215,0.4073023263190833
8.55,-0.026128850163794987,0.23861166127426753,0.8593820341587338,-0.365191178990589,0.3325005100489266,0.768864221296229,0.4061115891170937
8.6,-0.02706244911952398,0.23951990197375886,0.8588188358460883,-0.36769606828960066,0.33355310022639734,0.7692143218432557,0.40230741698973094
8.651,-0.02679989078256613,0.24141702637242016,0.8579124567765021,-0.3692147608172286,0.335846720736079,0.7681016746113142,0.40113246942225234
8.7,-0.02775756361061141,0.242336352528978,0.8573331336824653,-0.371733399813359,0.336887874670366,0.7684280687289492,0.39728974634740194
8.75,-0.027478136274932792,0.24421116409313107,0.8564257137492586,-0.3732171446788363,0.33916813782640376,0.7673031936751796,0.3961309709894145
8.8,-0.028460190778504695,0.245141254771277,0.85583009530692,-0.3757491770894165,0.34019739043270847,0.767605618102425,0.39224980116884167
8.85,-0.028163525648930803,0.24699394288406773,0.8549218766732319,-0.3772000254492792,0.3424656247521102,0.7664679648592934,0.39110650149117
8.9,-0.029170269681998602,0.24793447533915366,0.8543097948804725,-0.3797449467883792,0.3434824277131839,0.7667462281495341,0.3871870592612974
8.95,-0.028855998735532774,0.24976523850083684,0.8534010126089606,-0.3811628152875842,0.3457388550883,0.7655962665585319,0.38605946297935995
9.001,-0.029887739933581816,0.25071588729294864,0.8527723020426098,-0.3837205960419427,0.3467429039059604,0.7658499464224067,0.38210171725454967
9.05,-0.029555494921155202,0.2525249266121549,0.8518631920680234,-0.38510372271479393,0.3489869064108922,0.7646889978981162,0.38099081143583713
9.1,-0.030612486244293143,0.25348366550638657,0.8512191531440773,-0.38766171864622423,0.34996945760279424,0.7649236811165804,0.3770033590149058
9.15,-0.030257190261602444,0.2552293097579433,0.850333947601838,-0.388953186274432,0.352146095077035,0.7637839590679245,0.37595559641996246
9.2,-0.031329690092091675,0.25612465003609675,0.8497139293940486,-0.3914386965769579,0.3530304387620849,0.7640426096712793,0.3720001972261355
9.25,-0.03095753983938715,0.2578582302385912,0.8488248377302339,-0.3926998294189198,0.35520157821604914,0.7628911224958911,0.3709660604747269
9.3,-0.032056489602103624,0.25877113688028797,0.848184328486371,-0.39520280272934155,0.3560794617987165,0.7631221859539771,0.36696960487870595
9.35,-0.03166479979218774,0.26047774119645517,0.8472993730767275,-0.3964246886200207,0.35823355126802675,0.7619655571387813,0.3659572088818638
9.4,-0.032789815672727915,0.26140380729140195,0.8466402699513484,-0.3989424470105647,0.3591014887218394,0.7621703101789455,0.36192190186932793
9.451,-0.03237920424309523,0.26308936803770155,0.845756708534414,-0.40013297163751504,0.3612453249565634,0.7610043617952742,0.3609262826868204
9.5,-0.033529742299482884,0.26402336466938975,0.8450814348853881,-0.40266200296925775,0.3620989838684978,0.7611846946279198,0.3568550096473179
9.55,-0.03310012699169301,0.2656895911260551,0.8441986792349409,-0.4038220691529736,0.3642339653513429,0.7600092014415262,0.3558754960286835
9.6,-0.03427650140821231,0.26663136526277476,0.8435070107065178,-0.4063626355876112,0.36507327224471575,0.7601645465257588,0.35176807202489746
9.65,-0.03382746017395577,0.26827803320959287,0.8426255006204633,-0.40748804664556193,0.3671974767909148,0.758982208722042,0.3508069436638622
9.7,-0.03503003488143981,0.2692276990165762,0.8419170621078311,-0.4100407352648985,0.36802265757863784,0.7591117941866288,0.3466629528215204
9.75,-0.03456119032834687,0.27085486054652425,0.8410370985629795,-0.4111316315210132,0.37013634156240666,0.7579230168577242,0.34572036494102093
9.8,-0.03579025599586898,0.2718121099589108,0.8403117415188023,-0.4136959250347561,0.37094690063720454,0.7580267029496102,0.3415400359147275
9.85,-0.03530126170396812,0.27341999531699074,0.8394335245732891,-0.4147553248826066,0.37305170914706065,0.7568302867835299,0.3406146793535774
9.9,-0.03655710106195703,0.2743844787481286,0.8386911255644331,-0.4173306368687385,0.373847090021464,0.7569079748141807,0.33639829142834876
9.95,-0.03604761056446931,0.2759733114704756,0.8378148551218367,-0.4183579381838537,0.3759430051333678,0.7557046682659025,0.33549060614415155
10.001,-0.03733051159728342,0.27694471146711536,0.837055273896236,-0.42094440583394066,0.3767229992535834,0.7557558622780419,0.3312380800313708
10.051,-0.03680017576446731,0.278514700362938,0.8361811625573093,-0.4219371693943169,0.3788091918427711,0.7545474626781203,0.3303494329114983
10.1,-0.03810938494101947,0.2794937519056429,0.8354038490727043,-0.4245252343587456,0.379571067276806,0.7545734372322508,0.3260721670159919
10.151,-0.03754502935108557,0.2810562892041795,0.8345273441034968,-0.42544255874037923,0.3816497256517877,0.7533551097808608,0.3252663442310339
10.201,-0.03886622466915904,0.2820574563647517,0.833725558644683,-0.42798825785489847,0.38239869640951035,0.7533484815015478,0.32103481671299844
10.25,-0.03828146229266683,0.2836006460156928,0.8328518743663048,-0.428875605460013,0.38446865632331245,0.7521257136103869,0.32024440396722015
10.3,-0.03962999011624114,0.2846069428469934,0.8320329603713521,-0.4314314267683394,0.38520199628386026,0.7520931477888128,0.315978232010812
10.35,-0.039023175037801124,0.28613254519625764,0.8311615362181146,-0.4322824768115149,0.38726313747793617,0.7508680974604321,0.31520822135312176
10.4,-0.04039960629918518,0.28714417131464626,0.8303250451518179,-0.4348493253501001,0.38798107606080623,0.7508087748057036,0.3109066299325578
10.45,-0.03977028814477129,0.2886518463863461,0.8294564248108595,-0.4356656478010752,0.3900340255896917,0.7495810985925907,0.3101565392525104
10.5,-0.04117498403218196,0.289668880525241,0.8286019851747205,-0.4382428378685027,0.3907362335694129,0.7494949513115008,0.30581976520742077
10.55,-0.04052279418952424,0.29115873114836055,0.8277364430370501,-0.43902884401122305,0.3927830005449371,0.7482625349677912,0.30508747495211985
10.600999999999999,-0.04195603239550352,0.2921808274392237,0.8268639395113919,-0.44161574703405165,0.3934689319279513,0.7481495195540621,0.30071585919279287
10.65,-0.04128063749481489,0.2936531130382059,0.8260016510171854,-0.4423694166185525,0.3955089467250266,0.7469139558969694,0.30000252463497823
10.701,-0.042742693219388145,0.29467992087621075,0.8251109722896285,-0.4449664853516764,0.39617850660440834,0.7467734000142721,0.2955958505283885
